tickerId,exchangeId,type,secType,regionId,currencyId,currencyCode,name,symbol,disSymbol,disExchangeCode,exchangeCode,listStatus,template,tradeTime,faTradeTime,status,close,change,changeRatio,volume,netAsset,totalAsset,regionName,regionIsoCode,peTtm,preClose,fiftyTwoWkHigh,fiftyTwoWkLow,open,high,low,vibrateRatio,nextEarningDay,estimateEarningsDate,pprice,pchange,pchRatio,dt,position,volumeCallPutRatio,positionCallPutRatio,price,marketValue,turnoverRate,rank_type
913303964,96,2,[61],6,247,USD,Alphabet Inc,GOOG,GOOG,NASDAQ,NSQ,1,stock,2023-10-27T23:59:30.526+0000,2023-10-27T23:59:30.526+0000,A,123.40,-0.04,-0.0003,306743,,,United States,US,24.9001,123.44,142.38,83.45,124.03,124.44,121.46,0.0241,,01/31-02/05,123.35,-0.05,-0.0004,sr,1987087,0.71,0.58,123.40,1544474400000,0.0030,totalPosition
913243222,34,3,"[1, 34]",6,247,USD,Energy Select Sector SPDR® ETF,XLE,XLE,NYSEARCA,PSE,1,etf,2023-10-27T23:55:35.848+0000,2023-10-27T23:55:35.848+0000,A,84.63,-2.08,-0.0240,144913,10253835182,38081114873,United States,US,0.0000,86.71,94.71,75.36,86.62,86.95,84.34,0.0299,,,84.94,0.31,0.0037,sr,1937916,0.83,1.27,84.63,,,totalPosition
950178653,96,2,[61],6,247,USD,Sofi Technologies Inc,SOFI,SOFI,NASDAQ,NSQ,1,stock,2023-10-27T23:59:59.681+0000,2023-10-27T23:59:59.681+0000,A,6.87,-0.03,-0.0043,248259,,,United States,US,-26.8569,6.90,11.70,4.240,7.07,7.08,6.85,0.0333,2023-10-30,,6.94,0.07,0.0102,sr,1919577,0.86,0.62,6.87,6527285715,0.0477,totalPosition
913254558,11,2,[61],6,247,USD,Alibaba Group Hldg Ltd,BABA,BABA,NYSE,NYSE,1,stock,2023-10-27T23:59:45.866+0000,2023-10-27T23:59:45.866+0000,A,82.82,0.31,0.0038,125947,,,United States,US,18.4969,82.51,121.30,61.82,83.87,84.12,82.48,0.0199,,11/15-11/20,82.82,0.00,0.0000,sr,1823804,0.41,0.53,82.82,210924299309,0.0042,totalPosition
950076017,11,2,[61],6,247,USD,Nio Inc.,NIO,NIO,NYSE,NYSE,1,stock,2023-10-27T23:59:13.583+0000,2023-10-27T23:59:13.583+0000,A,7.44,-0.19,-0.0249,75077,,,United States,US,-4.2466,7.63,16.18,7.00,7.78,7.81,7.39,0.0557,,11/08-11/13,7.44,0.00,0.0000,sr,1819175,0.38,0.49,7.44,13232831511,0.0190,totalPosition
913324118,11,2,[61],6,247,USD,Pfizer,PFE,PFE,NYSE,NYSE,1,stock,2023-10-27T23:59:22.368+0000,2023-10-27T23:59:22.368+0000,A,30.11,-1.05,-0.0337,127169,,,United States,US,8.0295,31.16,54.93,30.02,31.06,31.13,30.02,0.0350,2023-10-31,,30.11,0.00,0.0000,sr,1746296,0.57,0.80,30.11,169999842652,0.0060,totalPosition
913243122,34,3,"[1, 34]",6,247,USD,iShares MSCI Brazil ETF,EWZ,EWZ,NYSEARCA,PSE,1,etf,2023-10-27T23:38:17.087+0000,2023-10-27T23:38:17.087+0000,A,29.93,-0.56,-0.0184,139867,5502298723,4971048820,United States,US,0.0000,30.49,34.59,25.00,30.94,31.01,29.83,0.0387,,,30.22,0.29,0.0097,sr,1726275,1.14,0.68,29.93,,,totalPosition
913256043,96,2,[61],6,247,USD,Paypal Holdings,PYPL,PYPL,NASDAQ,NSQ,1,stock,2023-10-27T23:59:28.359+0000,2023-10-27T23:59:28.359+0000,A,50.39,-1.36,-0.0263,150311,,,United States,US,14.0750,51.75,92.62,50.25,51.51,51.67,50.25,0.0274,2023-11-01,,50.39,0.00,0.0000,sr,1585947,0.42,0.58,50.39,55330108163,0.0167,totalPosition
913324397,11,2,[61],6,247,USD,At&T,T,T,NYSE,NYSE,1,stock,2023-10-27T23:56:50.041+0000,2023-10-27T23:56:50.041+0000,A,14.82,-0.30,-0.0198,61146,,,United States,US,-9.1425,15.12,21.12,13.43,15.10,15.18,14.74,0.0288,,01/23-01/29,14.85,0.03,0.0020,sr,1533017,0.34,0.48,14.82,105963000000,0.0050,totalPosition
913255078,11,2,[61],6,247,USD,Carnival Corp,CCL,CCL,NYSE,NYSE,1,stock,2023-10-27T23:59:59.202+0000,2023-10-27T23:59:59.202+0000,A,11.13,-0.24,-0.0211,34485,,,United States,US,-8.2080,11.37,19.55,7.53,11.56,11.58,11.01,0.0501,,12/19-12/26,11.13,0.00,0.0000,sr,1528542,0.94,1.25,11.13,14538677417,0.0199,totalPosition
925186755,11,2,[61],6,247,USD,Snap Inc,SNAP,SNAP,NYSE,NYSE,1,stock,2023-10-27T23:58:31.722+0000,2023-10-27T23:58:31.722+0000,A,9.30,0.00,0.0000,74833,,,United States,US,-10.9027,9.30,13.89,7.86,9.33,9.55,9.18,0.0398,,01/29-02/02,9.29,-0.01,-0.0011,sr,1421249,0.43,0.59,9.30,15311478010,0.0149,totalPosition
913255192,11,2,[61],6,247,USD,Walt Disney,DIS,DIS,NYSE,NYSE,1,stock,2023-10-27T23:59:50.634+0000,2023-10-27T23:59:50.634+0000,A,79.33,-0.45,-0.0056,117113,,,United States,US,64.4174,79.78,118.18,78.73,79.75,81.03,79.23,0.0225,2023-11-08,,79.40,0.07,0.0009,sr,1417060,0.91,0.69,79.33,145156351331,0.0056,totalPosition
913254303,11,2,[61],6,247,USD,General Mtrs Co,GM,GM,NYSE,NYSE,1,stock,2023-10-27T23:58:59.573+0000,2023-10-27T23:58:59.573+0000,A,27.22,-1.33,-0.0466,98447,,,United States,US,3.8250,28.55,43.63,27.12,28.49,28.63,27.12,0.0529,,01/29-02/02,27.22,-0.00,-0.0000,sr,1411364,0.97,0.83,27.22,37277278427,0.0189,totalPosition
950102389,96,2,[61],6,247,USD,Nikola Corp,NKLA,NKLA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:37.186+0000,2023-10-27T23:59:37.186+0000,A,1.030,-0.020,-0.0190,14939,,,United States,US,-0.6402,1.050,3.970,0.5210,1.080,1.090,1.030,0.0571,2023-11-02,,1.040,0.010,0.0097,sr,1411059,0.35,0.36,1.030,1014753428,0.0218,totalPosition
913324537,11,2,[61],6,247,USD,Wells Fargo Co,WFC,WFC,NYSE,NYSE,1,stock,2023-10-27T23:45:15.972+0000,2023-10-27T23:45:15.972+0000,A,38.76,-0.89,-0.0224,47345,,,United States,US,8.3531,39.65,48.84,35.25,39.38,39.41,38.62,0.0199,2024-01-12,,38.76,0.00,0.0000,sr,1340793,1.39,1.27,38.76,141006042845,0.0037,totalPosition
913732468,95,3,"[6, 34]",6,247,USD,ProShares UltraPro QQQ,TQQQ,TQQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:49.940+0000,2023-10-27T23:59:49.940+0000,A,31.30,0.44,0.0143,456699,7287276126,15061682582,United States,US,0,30.86,47.14,16.10,31.58,32.23,30.95,0.0415,,,31.28,-0.02,-0.0006,sr,1286869,0.60,0.40,31.30,,,totalPosition
913254559,11,2,[61],6,247,USD,Amc Entmt Hldgs Inc,AMC,AMC,NYSE,NYSE,1,stock,2023-10-27T23:59:38.638+0000,2023-10-27T23:59:38.638+0000,A,9.15,-0.08,-0.0087,124862,,,United States,US,-1.5984,9.23,80.74,7.05,9.27,9.66,9.14,0.0566,2023-11-08,11/06-11/10,9.29,0.14,0.0148,sr,1279617,0.71,0.43,9.15,1814965616,0.0700,totalPosition
